humidite,carbone,hydrogene,cendres,pci_min,pci_max
40.86111001006079,49.62872863441106,6.728210897450133,29.13883782234368,12971.149187271436,22988.36825741692
27.760040579973115,49.45840373050398,3.783284683070576,0.002113077291872,14675.990594521476,21896.920625556835
26.482528917800323,75.57055788483447,2.8137596960438804,38.15683215386889,17179.9548696058,26587.96711226196
12.092614545022585,73.4111066575827,2.8737718802325407,32.56835068218652,19580.24191343999,27501.75211797299
4.655138390294961,46.92877074244101,6.184589703423155,36.159267863571415,16199.392965086474,23741.36010812436
44.860787897666334,80.25836441302926,5.856839546517042,0.6257318122973654,24925.76442219824,33552.17136274939
45.02090285816652,82.40482593513784,6.696474045508321,37.354351831429575,22009.24602691465,32852.17936545375
31.6550728636634,47.97083981165224,7.624887034394628,32.39154114752419,14729.506978633432,24205.405276577952
16.951489552435035,49.49337218361802,6.151564179599552,33.48876571834794,15379.224800258482,23744.66990755416
17.460478730633046,57.80987843820773,2.9351092193086608,3.731495388878741,17407.641794185154,24028.369815968523
36.297783943511966,81.76164468935204,3.460655700592464,29.551121156743907,19676.969546977,29353.8595318626
44.85551299762886,78.19756882282714,7.053162385238688,38.39666758568364,21011.176185107623,31903.41728005895
44.354321213255865,35.64123794209744,3.255836455005252,27.141893656726424,8000.0,13371.50130486819
38.99377729288119,51.60019087992789,2.4351339017268883,22.82245618498425,8731.326781884905,18220.176336414457
32.10158230771439,60.43541543623745,6.219680324253503,37.82518710995988,16097.712054384174,25935.34986559892
4.206998249752441,57.6722859903347,4.415158132940852,17.71748486937744,19736.68300994818,26136.291962091025
8.081435704730689,40.6624687365291,7.520240315275421,23.97174265241915,17037.59486686879,24122.4142823924
44.92770942635397,77.2349224142485,5.901530426561969,19.053531739774648,21584.27435950142,31321.70301799622
30.321452982979498,67.23174306482605,2.5425138667499647,37.313848854411965,13543.761796492274,23208.30896639535
0.4598525808314824,76.0849606168492,7.6871394035219645,3.0433890706202904,32900.81517637731,35000.0
5.0735771433016055,77.23203536422096,3.551343581841476,20.044788033013926,24540.85789755091,31149.43135099588
33.17508845540279,71.15957195161569,4.023274942437714,27.47809765541753,17735.076815377255,27037.76975113453
0.2530791923109343,54.15658306873445,4.413562482101252,31.67626153688948,17392.25321705874,24313.075244656982
8.040402570874933,63.58007152584835,2.3073457784258795,23.32074589776545,17393.54631527669,24436.02327481261
27.436689468329305,38.820097336585874,4.979092533383629,36.35670976485816,8165.119083446168,17541.456826804002
34.59475988463466,67.05049796111993,2.739910946451753,37.67965787535487,13029.022546864351,23057.382810156418
32.59806297513003,39.85892906566044,4.40582196013011,2.5727689277433408,11271.447299222662,19033.658472897663
11.21346547302799,68.16722747805863,4.104258727952506,16.094821581654976,21854.66600559324,28717.43253833477
35.6089610673768,42.62789884146828,6.63704050055902,0.9383608688461776,15039.64263473687,22944.661172257787
11.862454374840004,36.4653215082621,6.819023069796387,13.176666294977718,15469.229077119928,22208.82540480579
16.269984907963387,39.09064695786266,2.9204772943345283,21.474728718824085,9093.669389441742,16683.751905208257
37.32457025590121,30.109567437048863,4.199307124275357,36.431797220397954,8000.0,12778.995802311672
32.48164495236073,69.53067898194416,4.24011896619099,33.86217289861612,16782.144947511148,26412.406917616976
42.4611705247089,70.28205769821085,2.9084626636165103,5.099989066879429,17308.140906824945,26011.033892814423
32.88064461501717,58.32133424522927,6.790721030307143,3.721214989635828,20508.38865630025,28362.113124879776
28.415430166773582,38.8749540580461,6.243369970012539,23.57069355026668,11458.793808954326,20146.26983531221
4.683738391404624,34.59548856308793,3.1422907177822084,21.284718898351308,9799.3066313037,16451.08883651715
18.38579015297168,31.052093154050787,4.2003314515627945,10.655105657200954,9300.76461311308,16410.93416478287
13.260118384086272,39.11614973308714,2.634830149139085,35.978123382153406,8000.0,15517.813513235837
12.199482168954178,78.99705442407307,5.769239582558264,37.09465637846214,24871.74089929293,33073.378855517
48.65052773762228,43.2845262935925,2.728231547291718,16.104457533606507,8000.0,15584.063596731696
19.65488623333802,49.484922996946864,7.915605011749506,35.61210228454081,17137.51651111739,25846.63354685688
44.60232775885567,35.794001646473326,6.684092448127174,15.357955770518906,9536.843279129876,19026.506846069464
31.556931299863145,42.22987176114937,4.34143129750397,29.472673273188008,8633.304964192303,17926.219864572635
39.74056517708242,58.557351392911286,5.471383593676126,19.03768870190897,15650.47303122595,24971.979567507085
25.131854655259605,63.42639757026089,7.468050897298452,4.90332626028732,24227.45329572504,31532.201243763047
28.845194231317954,43.49437727914161,5.324595682374957,37.11736804948086,9867.089533998284,19401.74715547257
24.625884690943195,33.175268757381446,3.046990918387732,18.163863735101465,8000.0,14472.08473894614
9.762149389902223,51.506807802006925,4.272220133486956,29.379481612896143,15097.078249483167,22640.819097449115
36.12260576307526,42.881185400948375,7.058869190178473,14.686952577251686,13844.287291428063,22615.312907109183
14.03861812204279,42.07546577763911,5.865278095937708,0.7552351430493864,17251.93357281043,23420.33713115681
1.215798321572692,82.79245414924003,5.904346306002802,4.021214347673436,32370.30910100396,35000.0
32.27361479535839,63.896526725914825,7.200928914130935,19.84877917959697,20923.03463873025,29695.850573134743
8.855533970352447,60.62831437446528,7.3638383447750275,27.598574285054497,22812.017333945103,30176.374508676567
47.02292921764572,52.8676306937827,7.518755430676618,13.389413063171162,16208.283358859991,25773.48248006192
47.696428850129365,53.59193833865794,2.5690951595189366,27.819538367106013,8000.0,18018.99088137586
45.74321951102242,59.749775211094445,5.264756011778605,27.94542357727824,13636.264049341456,23972.447024859943
18.50793501277222,68.3036393869859,6.443057127309912,28.15743629311324,22438.74465579095,30608.825634399524
0.7728308264433714,68.61803529000062,6.541561070762083,19.700874160820337,26617.370571629534,32861.24948739422
46.415928129386266,39.44316492379973,5.640297211820023,36.59544600486016,8000.0,17137.705050710832
21.40920741586572,57.50620136421448,3.000724011102045,19.567860719224623,14708.764985695929,22595.573222118663
48.33274095218348,52.6576952268756,6.784523323649986,18.010607739865527,14300.754519447057,24248.010260013663
48.18099885446264,77.87898314481613,6.3206680010896745,7.975232760425079,23303.259563745585,32636.2534377281
42.650472773368,64.7280406670107,2.5168146292942177,12.30620349425346,13959.911803133607,23110.32183465825
14.722444603479284,59.287723652879,4.7828589480462576,1.6933797007321338,21185.220835062966,27464.61918538524
19.254886430096263,36.34670531984045,3.0438643971308217,25.34141174464681,8000.0,15441.53317499752
42.556833575842845,63.31008391278763,4.024862274277831,9.941429757083714,15925.655634653143,24926.6881061456
15.846100257813884,36.44621481241284,2.108486553234113,12.166210179418604,8362.148698049356,15359.809329439582
8.474637334304624,48.54636165611636,4.40197921046455,30.832580866572847,14318.892755025556,21846.818593764296
27.840063122917503,37.85630806478825,5.299261526937263,13.088847326458154,11255.587546985927,19268.12343640682
46.80773870803905,68.06405058634029,5.717495556962521,9.687835680525689,19216.97364148524,28542.862878959902
34.80148983374865,41.34386626098839,5.980942070772261,6.76230996534823,13069.456096312282,21259.313880933067
28.50305850446825,51.55226552534143,7.01774787861476,30.994336087278235,15747.341601362245,24887.2464469564
4.8588246885384265,79.26211276903283,3.29277744365438,5.188250319601075,26814.50114318268,32514.50213744181
30.750361334958487,41.237401086943365,2.722890934630808,18.15015041001414,8000.0,16189.850231676772
49.50269250521316,57.92927851773285,7.109223031387554,20.27720464308777,16013.1067503589,26189.95442936122
7.004200761826201,53.059941364131205,2.9396768893558995,27.495596507428584,14430.228627403652,21640.300478795463
25.91648261818684,30.99682225751513,7.8485604880171715,25.33133929331981,11277.224701162564,19870.423668216703
43.86865359639777,73.6016962465047,7.0552293763918215,32.428826917806994,20431.148813556545,30886.370716336787
37.03843088771022,33.79752484730299,5.005259635337595,1.790057357049526,9501.690290632549,17572.16820307234
34.8507870497634,56.08402615373245,7.888528549532151,11.857628991175888,19934.050903261712,28433.57160671334
35.12420419935546,60.83730622164225,2.584260374648025,11.205364751015187,14117.705488120331,22599.96370912968
17.97455756098776,64.56345511380229,3.8183945670506096,5.840676223684329,20516.475462588605,27304.88064088869
14.679592213224668,67.87473961193317,5.829346490243669,11.567130154257724,24207.28748410963,31075.682670423063
40.46805777392568,43.92998109374933,4.1000412108390725,12.390612565716136,9651.282578740778,18632.1639545978
40.50566973395904,30.548832716214715,7.570235311884751,20.875378477099133,8984.737873533173,18477.714160875843
43.35361592900519,69.78940142952015,2.3937565290669056,26.54817915705024,13493.919773377962,23555.09979712139
45.66202762782356,59.46111296411682,5.296470992365787,15.244020544472562,15249.579576237456,24817.18301913169
25.56711994304689,75.98647367639867,5.545197604370687,28.778809252535247,22506.82856561344,31278.92671620931
25.07581473435998,75.17635995953819,5.916368742663344,13.4466135431832,24830.92490826487,32643.786899604664
39.91475894833876,76.38293922833358,3.5339973399908864,11.611347092590414,19758.12966756637,28647.991208988897
32.49819653888826,56.68020629887471,4.187398565119187,21.647522234280974,14052.936733116869,22951.64379028479
35.098343862885166,48.34956177102761,7.062083177989866,0.9486544122316244,17603.211741973184,25467.99851573789
39.789633471805054,73.53570114252534,3.169656613820959,3.191564945360015,19423.055837997097,27797.720412463103
44.50026709087832,54.82117621660902,6.961207083040172,16.718781743461083,16043.193706546745,25606.34197842468
16.89975784257679,40.089320802188894,5.375932537416454,37.71650845567026,10648.67406305595,19263.64519780231
18.7791476319972,77.02357107588108,6.573125067164493,28.860471193736945,25363.628672765688,33597.588754949684
4.69909699204345,78.5407932224791,6.281644197580829,3.52506278002231,31002.64995990141,35000.0
28.9140070498087,55.64703658770935,3.245068972309274,33.85272051123495,11379.523840747132,20723.807635405923
1.7971136898371045,34.163485002038314,5.412876418603237,29.29203082432724,12256.4748391807,19157.7657838273
23.27990090662301,51.33043494543122,7.206338916830554,24.437861028106127,17626.211936841602,25954.87567105781
27.13223173537883,74.19457127044319,4.592697420811576,32.81171842436709,19807.30443555412,28946.586079846456
14.32706260641422,79.59757157004258,7.7995446213399005,16.164393909718285,30292.85986270026,35000.0
29.541663028450536,41.19100083736777,4.713290600610309,8.860042034154109,11813.165568193675,19708.10113251897
1.5250124969524714,33.683548661389935,2.8567138200073083,20.48093556435037,9708.446783390964,16059.303917008185
