humidite,carbone,hydrogene,cendres,pci
15.585553804470548,53.250075029166275,2.634779121636794,15.889101182649302,17854.75224199678
26.00340105889054,49.05882923739951,5.036839116167866,22.85280061732411,19167.4141282126
27.335513967163983,51.86868082040788,6.887750336155503,38.124984500318604,19452.54260028089
9.242722776276352,44.53519447372516,7.616978249305979,20.669441797602577,23242.475388435436
48.47923138822793,41.29331162887399,5.08110720045062,32.764293047107515,11786.86511480184
38.75664116805573,56.56718336573895,7.701675341668443,21.88510570275602,21790.407878526268
46.97494707820945,44.769356583718405,5.214133822736179,1.631400537420724,17751.973474747196
44.74136752138244,45.81039156934875,4.365142967599448,12.600331007590961,15392.200846498596
29.894998940554256,66.12158349110064,7.089218771317373,23.02198031324413,25758.61410290896
46.093711751155844,83.26955324349407,4.957896262748534,38.023758637244974,25668.123071964954
4.424625102595975,63.20004603076563,4.831415063387138,34.36521439004933,23329.557080379873
9.79914312095726,34.23387068857315,4.941874936458969,9.134224567153906,16789.801835089067
2.2613644455269033,34.157098761973685,7.080710011218472,8.80439320076654,18120.170701390125
16.266516538163216,82.32827714650612,6.9916492501283125,8.04691868455603,33384.12548853579
19.4338644844741,46.35099346690335,4.421119954641267,36.89995585210013,16246.744252658546
13.567451588694796,35.06368423453615,3.99979915922315,34.106646124068824,11932.251386683945
41.436875457596464,62.947452293270985,4.951568144234775,30.995337290117952,19798.929710695735
17.837666334679465,64.30068280596464,5.436635058422654,15.709404568969102,24041.625461009255
14.046725484369038,65.66776510652784,3.430023263767982,20.17522817195067,24247.558775671692
27.134804157912424,44.707111532164774,6.763730508293544,18.573269791806112,20061.489754069375
7.046211248738132,30.831087631796127,4.918896594394537,10.135924302374907,15041.028195858744
40.109849037701984,83.07584531999595,4.004273290519757,20.201121845950677,25863.960807716358
3.727532183988541,43.799117513010636,2.640925957783944,1.2198619141101785,18405.398555837142
49.34434683002586,67.18144584289011,3.433070962421642,5.272414939898367,22113.58972208624
38.61223846483287,68.86464284332902,7.695687030535902,35.46358384675786,26082.47518524219
9.93578407670862,63.550407939371716,3.8305981209171596,30.067190681256932,23872.90096586324
0.27610585618011996,47.20990668175065,3.013155736202212,16.914736362363485,17335.19983343332
40.77307142274171,44.91029395702362,4.764036749929959,20.68601449135509,13873.168971456193
35.34286719238086,62.87175554864867,3.8425264601614924,14.799955438399097,19454.923873911863
36.45035840204937,77.63525984864303,2.210955501627165,29.6311946864269,21731.219495161196
38.56351733429729,82.07035509078676,3.9388713036765033,31.367487169283184,24973.749047906236
3.7022325867045183,35.82481924220667,5.264651743636811,30.531407608126365,15573.73322102497
17.92328642721363,38.51557369287459,5.310274232119801,28.904468993377982,15750.688875511541
5.793452976256486,81.96049423306938,4.139353527061332,8.180173547711833,32314.689207048537
43.155171293779674,70.5094375584136,4.683816537515604,13.51879916961915,22074.42714715338
31.164906341377897,78.56466036563752,7.793107509408598,18.793817399347,30739.940310611477
16.54490124263246,41.14479487744387,4.2640908633818695,13.231719657106225,16895.064278763028
3.177917514301182,62.317222911017105,3.549360879559898,30.19760800633316,21758.486942583175
15.54911608578311,68.56267769296105,3.4608022644005607,13.174140969998188,23648.933920457614
16.259166101337353,67.4061536995835,4.746587676224805,5.529283471413486,27200.055130395765
36.480308916903205,52.4483429976684,6.557120892301665,15.961618081932162,19482.523504452114
31.877873567760656,30.846719043021967,3.235929105130839,39.196577311295215,8000.0
44.36063712881633,62.060933124234474,6.255776762844608,9.035256517343036,23274.308512431413
23.610746258097464,43.92058465487848,2.1268989400964977,24.48634635772916,11730.47133437229
5.9797122969150855,54.76398353785897,4.513597867903676,17.31892199358825,22568.21843238051
35.66223936114975,82.66695582960995,6.655190391216721,2.8409827059730652,31578.693397381518
38.03925243084487,51.94694247033391,4.0323977346465885,19.51506423992238,17398.52672277853
28.063859878474812,76.18908836654347,5.382422608672397,28.086573145932498,26400.873275093858
38.54835899772805,40.36973331620881,3.2298753969554648,20.52879903311275,11702.1706764122
24.689779818219538,66.98532739137659,6.451972346757033,34.884242549863245,25283.540653827702
26.136641469099704,83.73538249414189,2.3136746196125575,11.557480666303306,26077.64364540685
21.37705091792748,35.60412054801152,7.115255869253002,3.449966852158597,17157.685963506137
1.2709563372047594,30.45759682249556,3.1891783185300087,37.46262446632024,10905.683994000017
5.394571349665222,53.84705359479379,7.246388190249984,15.12785398112876,25812.167870259123
1.5714592843367126,35.094401567825194,4.115175447803104,23.056222058145334,15292.86164643182
31.82052056318902,71.16113923219272,6.33610144684692,31.680125045207838,25186.021022199555
15.717799053816334,80.30017651167074,3.915351786717131,12.972546555023223,28452.818049254474
25.42853455823514,53.87115349898174,7.435470027407885,28.646581527104445,23877.83480212171
45.37832369630465,44.229140318549256,2.759822753110246,5.416753992713121,11294.410667439104
12.464611457443747,53.89218254536354,3.0711187356355922,11.65174988822021,20010.218488835915
20.519146151781488,69.78962998175005,4.958180750952813,5.788425445460796,26471.20937600489
37.77755692715243,30.497978886920404,2.4916306342288768,32.44922233605431,8000.0
11.439908274581123,62.419969421658344,3.1758811082105716,8.905969409071414,22527.755260726004
3.8489954914396494,63.73104266880585,7.662598293272087,28.69614221620841,27784.64059135624
14.4875726456884,65.07285357927645,7.858937966887323,37.731935889826104,27421.83189652726
8.061064362700222,43.311214398948245,4.257555975982532,21.11088836275508,18287.3774349889
46.484882617128655,69.27289978579697,7.539716126083614,21.60116769042751,26053.3677517292
40.40601897822085,35.026531748247706,5.268948054040591,18.44134272391248,12325.131799770494
31.67018782552117,40.959868505674045,3.6184547952426023,13.03560573574571,12689.457808295572
43.57302950938588,78.26085256599652,6.214392326483592,19.026201236996684,27808.307151689467
40.18360384495573,70.62977328996115,5.953410839449143,24.112301290670377,26134.417475837698
9.328502944301793,30.75600547062399,7.9347519146524,39.439662886826376,15890.192144784349
44.627949924498886,43.66069432033901,3.5902837244556998,37.51058237272897,10027.227248255596
26.967112095782536,41.79235656462405,6.032357015970413,34.48611833172487,15103.240899233324
40.372007758203125,44.89434804203349,2.3121425301766814,35.565221428194334,9259.439934719063
44.80456499617466,43.61578736539375,2.6818762321803167,18.71396733168172,8703.65237998534
15.900173748593193,33.438946265856515,2.0235102497065593,26.29777308709859,9653.996767465358
5.502596226383838,55.24172841282512,7.996764086358039,35.802668917448564,24508.219917138937
11.396758127097083,70.30034111323909,6.813642182884866,15.718030599654123,28510.58709315721
21.355389431312815,63.370244859459,6.7203380884012445,38.47049913381875,24513.50944202984
40.90073829612466,67.00794177289438,5.058356451729078,16.63144248276732,21757.47274563062
43.036529162817175,34.46320481949316,3.8004024974326396,24.043306615728625,8853.771682620512
0.34760652655953517,82.3319890597233,2.9075857067760555,28.392188530894877,29532.398655869394
25.537365128878285,76.11705086136637,3.708048433078782,38.023680523037534,22315.670084372432
20.87055015743895,74.27996751726144,4.255827331574835,9.784650962090641,25761.537842121095
11.105390523536512,75.26410927729721,6.537860581881764,29.84523912954569,29888.435052013465
5.99326836668414,81.29907794730187,5.237970733418915,20.83262344576329,32278.990092025968
16.8807585701814,59.93396813625337,2.4649017593328963,10.742285624825643,18869.678982939768
47.14548519562596,41.01551098271943,2.1081740537534737,31.064273591855624,8048.82850636134
16.160146601037763,63.92309843188976,2.6139930772043787,22.08889120695386,21070.905709759187
25.939531087168305,70.85848215173664,4.462992282184276,26.43895282598703,22227.52090511832
35.15094794475889,70.5854566344714,7.59915750229411,12.91604274311604,29061.104235230418
18.1814801189647,58.679696329178405,5.82441488725533,19.2509580731042,24112.89191307389
48.589104136048036,33.76522956334679,6.810955399253091,24.69417003952268,12128.325355975916
48.122364747105564,50.41121161365703,4.798247567027291,16.19643257079376,16960.79648945139
12.589114791268209,80.64216346548466,4.1699964991702565,7.9349015939080525,31054.88956756518
24.86242529461927,62.14469003665843,2.6504022362997364,38.46561969261216,17470.75217887515
15.043915490838483,59.60825687906424,7.25559813311723,20.458701601704696,25616.265825124286
14.242024718873381,44.78694329102064,6.698960174167417,29.35681481150802,18735.24876838922
1.8443473677266398,50.264690595411835,3.0087085855863505,16.441887742242326,18903.978650462413
30.478216698994842,79.2440349034243,5.073563383257563,14.205270561028653,28631.414330471704
25.133951161443076,66.65546761397596,4.924248847527469,16.286571938685,23986.179877076338
2.5739375624994674,73.30628647137831,5.750549316119171,16.36786575142599,28538.183691269525
13.932323211830571,54.98899826872103,7.677121363947567,21.767204637678145,26060.71120467831
45.41329429833269,64.66359707008868,5.478628650574878,21.738794799254528,21537.770925684632
11.97809453334862,43.66109848087641,5.241303600671712,19.886152635314865,18016.301334754826
7.244743604561155,68.80034566559175,2.3019375976079837,5.391431396697524,25204.041044817997
24.47263801387815,53.51807335368355,2.3774448561081436,19.843019140021244,17288.079406785673
49.282522705530035,54.34000331481101,3.1240807479607335,6.7641560168260595,13474.06655909614
12.10276357557502,65.71272785172849,2.1948246301504897,5.0454314518306065,23148.490818966686
33.606777370293926,81.49543418079097,6.460117373420074,37.30582869364671,27032.942080000903
38.08098076643588,33.52034906347415,6.339981823963779,24.19800052590817,13347.46040537179
11.881877199619984,75.36087805408542,2.8163374065898577,26.37960232498337,24850.518392520917
36.41081743059298,46.081071072670625,7.016473404771686,16.07174681333455,19561.924668809497
18.38915663596266,54.41556999785078,2.928716209076672,36.359235676594565,15815.320336427401
31.615291529678974,31.205233082625494,3.8070535219841526,25.51721958318662,8000.0
31.676485538044734,46.55753428088722,3.49386139496819,30.7667947809435,13017.239969983193
26.788734203737924,57.64471834465718,4.233842591438287,14.742498761108553,20586.716809302892
4.514488502720415,33.089684254109144,3.527982595339771,38.40047523276502,12289.299156668923
41.7651247794619,57.01026511607408,4.933705558630712,32.8184516063326,16489.450095840737
16.03900324858679,80.99108458721349,4.444447288128113,34.157938520581745,28430.45821676964
9.325925519992712,35.79662699592929,7.919416944675959,6.887770697030171,20573.88466738365
2.038757077738196,72.04424004415273,2.335558100769354,10.83852831484878,26005.836780109654
29.54464715941209,52.5319079356796,2.8530882583241097,11.425063987343083,16234.073960271755
33.87821809211412,66.0345542988386,2.3169553634516147,10.836368929874848,20031.8538655775
0.8293914463928076,44.31301288918762,5.7550471698942545,34.21632648417152,19872.7027769558
25.60465291496405,38.772074439774705,2.3270556644823177,1.2753918083436844,11870.953702940014
11.324788759896897,38.825443784917454,7.01863842425674,3.043999559230972,20431.190918474003
32.25863952047249,33.87705701037296,5.071631784091567,10.956594825196149,13460.987156048624
8.718321450249572,40.21056876956837,5.162045747489202,7.994918985977746,20571.928196639004
34.546886905123294,66.53206617439326,5.369567046273165,9.274384555313935,23709.35904845256
19.33676731502687,78.49298365139293,3.0248822378372644,31.917727570132,26257.44201191295
46.836499436836725,74.7769127075139,3.1861418186869255,22.525063755681877,22867.632074592824
6.876047207299663,67.68238704309663,3.912903937238028,0.23082645171871974,26887.196005746024
17.053317552512926,36.07375248761065,5.560978494931108,17.17291062816781,15687.49702373681
5.673676062029454,45.90530954627724,3.260706655641287,16.315397074014356,16847.708474392566
46.23468091392814,47.03937814273579,2.697990362799567,4.557810777781741,13241.676483306519
43.86696766904905,43.74763205186917,7.820701318510594,27.045671544058287,16291.721602292298
12.89708138575778,58.32531128403477,2.1318908888577375,28.08388753517964,17814.970234466928
32.999202301708955,59.455459818381996,6.816184432016129,28.835728762083907,23516.98701155586
40.86111001006079,49.62872863441106,6.728210897450133,29.13883782234368,17490.890672362802
27.760040579973115,49.45840373050398,3.783284683070576,0.0021130772918720453,18093.876166847916
26.482528917800323,75.57055788483447,2.8137596960438804,38.15683215386889,20523.048611520087
12.092614545022585,73.4111066575827,2.8737718802325407,32.56835068218652,23840.246686211325
4.655138390294961,46.92877074244101,6.184589703423155,36.159267863571415,20181.961884566514
44.860787897666334,80.25836441302926,5.856839546517042,0.6257318122973654,29289.929780286428
45.02090285816652,82.40482593513784,6.696474045508321,37.354351831429575,27257.251056006487
31.655072863663396,47.97083981165224,7.624887034394628,32.39154114752419,19233.24979258773
16.951489552435035,49.49337218361802,6.151564179599552,33.48876571834794,19963.46754086686
17.460478730633046,57.80987843820773,2.9351092193086608,3.7314953888787405,20694.95252380594
36.297783943511966,81.76164468935204,3.460655700592464,29.551121156743907,24767.392036664063
44.85551299762886,78.19756882282714,7.0531623852386875,38.39666758568364,26629.282986546925
44.354321213255865,35.64123794209744,3.2558364550052517,27.141893656726424,9181.813476312773
38.99377729288119,51.600190879927894,2.4351339017268883,22.822456184984258,14017.346837049725
32.10158230771439,60.43541543623745,6.219680324253503,37.82518710995988,21170.820434511697
4.206998249752441,57.6722859903347,4.415158132940852,17.71748486937744,24151.225110541345
8.081435704730689,40.6624687365291,7.520240315275421,23.97174265241915,20916.21939787584
44.927709426353964,77.2349224142485,5.901530426561969,19.053531739774648,27496.958839781157
30.321452982979498,67.23174306482605,2.5425138667499647,37.313848854411965,18861.589468153124
0.4598525808314824,76.0849606168492,7.6871394035219645,3.0433890706202904,34036.975688583945
5.0735771433016055,77.23203536422096,3.5513435818414756,20.044788033013926,28889.01243492886
33.17508845540279,71.15957195161569,4.023274942437714,27.478097655417532,22494.564276330027
0.25307919231093434,54.15658306873445,4.413562482101252,31.676261536889477,20811.10041413724
8.040402570874933,63.58007152584835,2.3073457784258795,23.320745897765455,21139.863473036316
27.436689468329305,38.820097336585874,4.979092533383629,36.35670976485816,12577.30142555943
34.59475988463466,67.05049796111993,2.7399109464517535,37.67965787535487,18224.82576682154
32.59806297513003,39.85892906566044,4.40582196013011,2.5727689277433408,14679.052032985688
11.21346547302799,68.16722747805863,4.104258727952506,16.094821581654976,26305.467078951497
35.6089610673768,42.62789884146828,6.63704050055902,0.9383608688461775,18901.28141260049
11.862454374840004,36.4653215082621,6.819023069796387,13.176666294977718,18532.960166784913
16.269984907963387,39.09064695786266,2.9204772943345283,21.474728718824085,12148.769994749582
37.32457025590121,30.109567437048863,4.199307124275357,36.431797220397954,8000.0
32.48164495236073,69.53067898194416,4.24011896619099,33.862172898616116,21746.961612664134
42.4611705247089,70.28205769821085,2.9084626636165103,5.099989066879429,21970.32709076169
32.88064461501717,58.32133424522927,6.790721030307143,3.721214989635828,23613.44938058591
28.415430166773582,38.8749540580461,6.243369970012539,23.570693550266682,14521.58686308401
4.683738391404624,34.59548856308793,3.1422907177822084,21.284718898351308,13625.67077591567
18.385790152971676,31.052093154050787,4.2003314515627945,10.655105657200954,14043.562878449182
13.260118384086272,39.11614973308714,2.634830149139085,35.978123382153406,10586.982178495866
12.199482168954178,78.99705442407307,5.769239582558264,37.09465637846214,30244.112904254325
48.65052773762228,43.2845262935925,2.728231547291718,16.104457533606507,10882.037608207713
19.65488623333802,49.484922996946864,7.9156050117495065,35.61210228454081,21486.424705346468
44.602327758855665,35.794001646473326,6.684092448127174,15.357955770518906,13963.636105363048
31.556931299863145,42.22987176114937,4.34143129750397,29.472673273188008,12172.14799884247
39.74056517708242,58.557351392911286,5.471383593676126,19.037688701908966,21101.409112106197
25.131854655259605,63.42639757026089,7.468050897298452,4.9033262602873195,27259.34218059396
28.845194231317954,43.49437727914161,5.324595682374957,37.11736804948086,14010.57300414535
24.625884690943195,33.175268757381446,3.0469909183877313,18.163863735101465,11235.674487164935
9.762149389902225,51.506807802006925,4.272220133486956,29.379481612896146,17362.561916128758
36.12260576307526,42.881185400948375,7.058869190178473,14.686952577251686,17010.921850734092
14.03861812204279,42.07546577763911,5.8652780959377075,0.7552351430493864,20321.62795717716
1.215798321572692,82.79245414924003,5.904346306002802,4.021214347673436,35000.0
32.27361479535839,63.896526725914825,7.200928914130935,19.848779179596974,25697.23032430764
8.855533970352447,60.628314374465276,7.3638383447750275,27.598574285054497,26252.75712659383
47.02292921764572,52.8676306937827,7.518755430676618,13.389413063171162,23015.178654374307
47.696428850129365,53.59193833865794,2.5690951595189366,27.819538367106013,12594.23352934484
45.743219511022424,59.749775211094445,5.264756011778605,27.94542357727824,18619.72661541852
18.50793501277222,68.3036393869859,6.4430571273099115,28.157436293113236,25886.195810044133
0.7728308264433714,68.61803529000062,6.541561070762083,19.700874160820337,29838.435482728735
46.415928129386266,39.44316492379973,5.640297211820023,36.59544600486016,12175.173531026996
21.409207415865716,57.50620136421448,3.000724011102045,19.567860719224623,19615.03154753406
48.33274095218348,52.6576952268756,6.784523323649986,18.010607739865527,18082.954978178186
48.18099885446264,77.87898314481613,6.3206680010896745,7.9752327604250794,27772.960230052282
42.650472773368,64.7280406670107,2.5168146292942177,12.30620349425346,18892.479707543247
14.722444603479284,59.287723652878995,4.7828589480462576,1.6933797007321338,24794.56603789973
19.254886430096263,36.34670531984045,3.0438643971308217,25.34141174464681,11416.334291697898
42.556833575842845,63.31008391278763,4.024862274277831,9.941429757083714,20860.11104602505
15.846100257813884,36.44621481241284,2.108486553234113,12.166210179418604,11213.807899403828
8.474637334304624,48.54636165611636,4.40197921046455,30.832580866572847,19329.180020249612
27.840063122917506,37.85630806478825,5.299261526937263,13.088847326458154,16055.957974079916
46.80773870803905,68.06405058634029,5.717495556962521,9.687835680525687,22803.976030570433
34.80148983374865,41.34386626098839,5.980942070772261,6.76230996534823,16304.30255012927
28.50305850446825,51.552265525341426,7.01774787861476,30.994336087278235,19479.756624073794
4.8588246885384265,79.26211276903283,3.29277744365438,5.188250319601075,30206.87761702947
30.750361334958487,41.237401086943365,2.722890934630808,18.15015041001414,10887.549052844033
49.50269250521316,57.929278517732854,7.109223031387554,20.277204643087778,20836.711122493594
7.004200761826201,53.059941364131205,2.9396768893558995,27.495596507428584,18399.028070232976
25.916482618186837,30.996822257515134,7.8485604880171715,25.331339293319818,15520.891437052485
43.86865359639777,73.6016962465047,7.0552293763918215,32.428826917806994,25865.86977751683
37.03843088771022,33.79752484730299,5.005259635337595,1.790057357049526,12684.287077773437
34.8507870497634,56.08402615373245,7.888528549532151,11.857628991175888,24659.69475370532
35.12420419935546,60.83730622164225,2.584260374648025,11.205364751015189,17868.26508464421
17.97455756098776,64.56345511380229,3.8183945670506096,5.840676223684329,23650.982312220294
14.679592213224668,67.87473961193317,5.829346490243669,11.567130154257725,27831.670459591136
40.46805777392568,43.92998109374933,4.1000412108390725,12.390612565716136,14224.185843893967
40.50566973395904,30.548832716214715,7.570235311884751,20.875378477099133,13750.410032416983
43.35361592900519,69.78940142952015,2.3937565290669056,26.548179157050242,17924.00832766827
45.66202762782356,59.46111296411682,5.296470992365787,15.244020544472562,19793.74176872522
25.56711994304689,75.98647367639867,5.545197604370687,28.778809252535247,26894.624513581002
25.07581473435998,75.17635995953819,5.9163687426633444,13.446613543183199,27637.2877174011
39.91475894833876,76.38293922833358,3.5339973399908864,11.611347092590414,23833.03406522693
32.49819653888826,56.68020629887471,4.187398565119187,21.647522234280974,18812.43416492711
35.098343862885166,48.34956177102761,7.062083177989866,0.9486544122316243,20513.655845779263
39.789633471805054,73.53570114252534,3.169656613820959,3.191564945360015,24535.65344650549
44.50026709087832,54.82117621660902,6.961207083040172,16.718781743461083,21840.45845256558
16.89975784257679,40.089320802188894,5.375932537416454,37.71650845567026,13960.039169661062
18.7791476319972,77.02357107588108,6.573125067164493,28.860471193736945,30566.704420297796
4.69909699204345,78.5407932224791,6.281644197580829,3.52506278002231,33681.50045201411
28.9140070498087,55.64703658770935,3.245068972309274,33.85272051123495,16386.477385402173
1.7971136898371043,34.163485002038314,5.412876418603237,29.29203082432724,15309.799469801403
23.27990090662301,51.33043494543122,7.206338916830554,24.437861028106127,22528.979665731116
27.13223173537883,74.19457127044319,4.592697420811576,32.81171842436709,24701.82047277922
14.32706260641422,79.59757157004258,7.7995446213399005,16.164393909718285,33199.5515789703
29.541663028450536,41.19100083736777,4.713290600610309,8.860042034154109,14828.471750384091
1.5250124969524714,33.683548661389935,2.8567138200073083,20.480935564350375,11715.633402032196
1.8674094374607209,78.25427492230612,4.336608080466039,21.953670223738953,29626.059303290498
41.13002803298291,51.41727164383814,7.710214438343223,21.533054880396485,21131.068133573284
18.009532070563143,59.79685303471598,3.9183250960391254,22.602951659204212,21317.9501645466
6.353025632594239,83.24361966279174,7.208588959202377,37.94819672956723,32910.85140705067
26.112163002740218,33.661060035282254,7.287504090091339,36.08982492384926,13642.616320525774
38.499677654930544,65.65749040986526,4.101119145991767,35.028681462357575,18740.049336397562
10.791051374842159,34.07579824161769,2.4995459483037927,32.05667243634509,11165.66324991312
31.144523790950014,50.65079106565752,6.347347454952909,37.73712429061141,17702.28935294585
4.2673732496884,74.20979998563956,3.869073794083916,3.93978566717613,29114.608054843495
2.584086058430385,53.84097280155989,6.697541685545435,10.60493045782958,24912.97562462386
26.5677315784074,84.84502946466228,4.655929089562599,19.802237826183394,29618.07531306619
27.031756080505325,60.74826067206312,4.91160045405573,33.86137972493621,19927.07030596133
31.871495074910328,47.66391839497744,6.667456440491221,20.2066284609093,20055.660002970708
36.30456668613308,42.10612292476142,4.294179986369768,29.921389573663546,13177.03175135207
48.79260397312673,49.278629385738896,4.658764071937487,5.558396209956649,15976.700542975525
25.815017415059767,50.489330056775295,4.257142812617733,10.096552519062406,18412.690292809126
16.1478236470623,33.77925227481785,4.20404309166368,29.271043801506895,11727.077369188375
39.759309738435185,50.32658096847253,5.155679461408757,6.589360355508962,17260.123204169067
13.541612563103712,55.53311858565737,6.8527966670069045,14.05423738619707,24203.47327724667
21.948571035281805,69.75057637313427,4.170609871535396,10.594650312542857,25321.824329972416
3.9228190671132976,66.12012165968844,5.14552832322642,13.994467768899138,27413.402333854334
1.2675371707728755,68.98211103760349,6.024363952655605,28.332961963118812,28331.64384219648
48.132420733896254,30.46000250322714,3.61663667782193,14.71388724571204,8000.0
41.79900602561029,41.97170697692948,3.6651368294143554,22.21053290431761,12491.37413463862
34.798710304684896,66.3926358619921,7.600478762140729,3.997275082176386,28025.50088032334
20.447647220713495,56.61941524988609,6.3412074399865315,32.200707729385115,22450.91207149618
8.664716003542289,30.292241161759026,5.463120057339854,14.795545025924994,13706.46713487669
7.8218521335543025,74.24720533375023,5.886320326523672,25.9413663613337,26071.747123816156
12.512144908229766,72.50452653096855,2.17579665862051,29.015584066473306,22796.6237039239
27.461333235306025,60.16305396464595,5.708617793370181,8.386436884468015,22572.056519390702
35.72979613500312,33.65548291769497,5.057053239345212,35.386999398133995,10189.947059738419
33.009868835886564,72.15832772429215,5.274498078676614,24.648970064278117,24528.786559609787
13.996694847297142,62.10424732522502,4.156542960984902,17.14900567005926,24188.978295953966
47.743264033159704,73.00779874368776,2.4888433862776513,7.293407343128782,21438.419150268517
36.89484583478843,71.34608458177122,3.160035401672313,37.692037516048266,19904.359443985242
27.717702625570034,74.16511395768104,7.70446827927603,30.202728165265004,29583.93898913323
30.58603731171761,58.49044365225437,4.452197373625603,8.320982509329955,21327.29806945191
20.980003121389494,37.71784850064333,4.800098934985185,13.50843098896898,14932.443446337174
12.386549475057873,66.91366103588288,2.316258739120634,32.38697032352293,21456.368151454648
17.798633932563078,64.12605817785838,2.2253973772638833,27.82710652861356,18470.808699783163
37.892305523218454,70.82392529594979,6.303088682280546,30.631371708628976,24844.603419233932
0.7196744314877934,39.34345533279044,5.228567984726668,17.648044088517295,17214.114262498868
5.803632025345812,40.72363599451591,5.0522359052976,28.659050505686675,17112.74433800952
2.3001321010876374,78.97252344706307,3.458747182536012,15.459748914556549,29235.5797629134
2.0364401159485066,71.24877891486389,6.468504389779533,8.450516677527858,32819.74267546155
42.77302920055036,79.95256687851776,3.0094194746509513,25.3070813936544,21682.083576237284
35.18289296900118,71.72934266401563,3.1396084619661204,39.04055702395177,19459.422326519358
23.70869145436626,62.8435418294666,4.764273028089653,12.424038855813183,23979.05012420353
4.891708032550074,65.97730053653305,3.7176791726716454,18.438783688501587,24814.63049115789
24.58079375584162,78.90203581670055,3.484777887398878,26.960054842794143,25414.9041679592
23.673588539028284,61.83437149815673,5.87142586731999,21.660251284899516,22853.57449309953
8.660093495500758,64.7815228380613,5.905830471311267,33.73711182836197,24760.488115626573
21.692582461898652,38.606219380198034,6.947102418799576,30.469708258780635,17811.94786705746
19.92523671986867,56.065667106385646,4.506251401837855,2.3318881544942816,22144.99753084345
